city,city_name,event_name,url,fee,date,join_cnt
shenzhen,深圳,穿越侏罗纪,https://www.douban.com/event/32413259/,69元(早鸟单人票)起,2019-07-04T10:00:00,2
shenzhen,深圳,放空自己，在行走中感受城市的心跳 | 深圳湾夜徒,https://www.douban.com/event/32463282/,免费,2019-07-04T19:30:00,1
shenzhen,深圳,曾国七百年：历代曾侯青铜器精品展,https://www.douban.com/event/32464505/,免费,2019-07-05T10:00:00,2
shenzhen,深圳,魅力女性课堂-彩妆课，妆出你的美，遇见更好的自己,https://www.douban.com/event/32526070/,免费,2019-07-13T14:00:00,3
shenzhen,深圳,策略桌游,https://www.douban.com/event/32545916/,免费,2019-07-12T17:30:00,1
shenzhen,深圳,深圳 沉浸式经典悬疑广播剧《声临阿加莎》,https://www.douban.com/event/32650157/,498 - 876元,2019-11-22T20:00:00,1
shenzhen,深圳,2019第八届深圳国际艺术博览会,https://www.douban.com/event/32734648/,免费,2019-11-21T09:00:00,2
shenzhen,深圳,闲聊生活，讨论知识,https://www.douban.com/event/32038647/,免费,2019-06-22T13:00:00,2
shenzhen,深圳,高尔夫再次回归赛场,https://www.douban.com/event/32129390/,89元(个人体验价),2019-07-05T09:00:00,1
shenzhen,深圳,第十五届深圳工艺美术展，冬季展,https://www.douban.com/event/32243105/,8600元(单开),2019-12-06T09:00:00,4
shenzhen,深圳,我用镜头记录你最美的瞬间,https://www.douban.com/event/32310330/,免费,2019-07-06T07:00:00,1
shenzhen,深圳,我爱XXX,https://www.douban.com/event/32317160/,103 - 372元,2019-11-29T20:00:00,1
shenzhen,深圳,2019年深圳城市艺术博览会,https://www.douban.com/event/32368728/,免费,2019-12-13T10:00:00,1
shenzhen,深圳,俄罗斯皇家芭蕾舞剧《天鹅湖》,https://www.douban.com/event/32389409/,166 - 508元,2020-01-02T20:00:00,0
shenzhen,深圳,周末一起拍照去！欢迎喜欢摄影的小伙伴加入！,https://www.douban.com/event/32400679/,免费,2019-06-17T03:00:00,2
shenzhen,深圳,陈萨钢琴独奏音乐会,https://www.douban.com/event/32293517/,100 - 468元,2019-11-23T20:00:00,0
shenzhen,深圳,A伙伴社交加油站，你有freestyle吗？NO，我们是Free-Talk,https://www.douban.com/event/32472126/,40.0元(人均),2019-07-27T14:00:00,1
shenzhen,深圳,情感咨询+恋爱课程 | 觅得良人情感,https://www.douban.com/event/32574578/,免费,2019-07-18T10:00:00,1
shenzhen,深圳,暑期在蓝天、绿地下一起开心的打网球非常惬意！,https://www.douban.com/event/32628871/,600.0元(人均),2019-08-01T08:00:00,1
shenzhen,深圳,社群增长的100个方法共创聚会,https://www.douban.com/event/32673103/,免费,2019-08-13T19:00:00,1
shenzhen,深圳,惠州双月湾、海边烧烤、篝火晚会、出海捕鱼 2日游,https://www.douban.com/event/32691081/,198.0元(人均),2019-08-17T12:00:00,1
shenzhen,深圳,先人一步，赢在未来——少儿机器人编程体验课,https://www.douban.com/event/32708535/,99.0元(人均),2019-08-21T14:00:00,1
shenzhen,深圳,新新属性聚集：不爱过节日/生日的你,https://www.douban.com/event/32734084/,免费,2019-09-06T16:00:00,1
shenzhen,深圳,惠东黑排角海岸线嬉水穿越徒步一日游,https://www.douban.com/event/32750923/,100.0元(人均),2019-08-31T08:00:00,1
shenzhen,深圳,深圳结婚登记领证跟拍,https://www.douban.com/event/32758354/,699元(一小时以内),2019-09-08T10:30:00,1
shenzhen,深圳,盆栽盆景沙龙课 |了解植物与造景意趣，手作盆景盆栽，感受自然艺术。,https://www.douban.com/event/32764552/,50元(单人票)起,2019-09-08T15:00:00,1
shenzhen,深圳,（每周末及假期）清远古龙峡全程漂流、玻璃桥云天波霸、船游小北江,https://www.douban.com/event/32774342/,198元(漂流)起,2019-09-07T08:00:00,1
shenzhen,深圳,优米旅游实景课程~,https://www.douban.com/event/32780437/,1699元(外部人员),2019-09-01T10:00:00,1
shenzhen,深圳,中秋有约）网红拍照地粉黛乱子草花海、广东最美黑山梯田赏金黄稻谷,https://www.douban.com/event/32787845/,350元(活动费用),2019-09-08T08:00:00,1
shenzhen,深圳,夏加尔梦幻特展| 我的画里藏着我的爱情,https://www.douban.com/event/32794223/,90.00元(单人)起,2019-10-01T10:00:00,1
shenzhen,深圳,9.14-15号惠州刷洲岛露营，篝火舞会，抓海鲜,https://www.douban.com/event/32799510/,288元(早鸟价),2019-09-14T07:30:00,1
shenzhen,深圳,09/13  UNCHAINED Pres. London Elektricity,https://www.douban.com/event/32802297/,100元(预售 Advance )起,2019-09-13T22:00:00,1
shenzhen,深圳,刘莉旻 赵美丽 巡演 深圳站,https://www.douban.com/event/32295645/,104 - 149元,2019-11-02T20:00:00,1
shenzhen,深圳,A伙伴桌游社交，7小时狼人杀，来玩，来社交,https://www.douban.com/event/32474552/,79.0元(人均),2019-07-27T14:00:00,1
shenzhen,深圳,情感咨询+恋爱课程 | 觅得良人情感,https://www.douban.com/event/32575151/,免费,2019-07-18T10:00:00,1
shenzhen,深圳,2019寻声·留白系列：王心心作场——花飞花落,https://www.douban.com/event/32630661/,480元(尊享席)起,2019-09-21T20:00:00,1
shenzhen,深圳,灵魂拍摄 | 写真约拍,https://www.douban.com/event/32674973/,500元(定金),2019-08-12T13:00:00,1
shenzhen,深圳,离婚、冷暴力、无性婚姻、婚姻危机...... | 婚姻情感心理评估,https://www.douban.com/event/32692287/,免费,2019-08-15T10:00:00,1
shenzhen,深圳,顺德逢简水乡、双皮奶、蒸猪、清晖园、摄影、休闲、舌尖上的美食之旅,https://www.douban.com/event/32708888/,138元(活动费用),2019-08-24T08:00:00,1
shenzhen,深圳,半天读完1本书@经典小书共读计划,https://www.douban.com/event/32734291/,免费,2019-09-07T14:00:00,1
shenzhen,深圳,大鹏古城、农庄野炊或农家菜、金沙湾海泳、赏无敌海景一日游,https://www.douban.com/event/32751054/,100.0元(人均),2019-09-01T08:00:00,1
shenzhen,深圳,「99个普通人的爱情故事」,https://www.douban.com/event/32758729/,免费,2019-08-28T00:00:00,1
shenzhen,深圳,花艺沙龙 | 东方插花与西方花艺。,https://www.douban.com/event/32764693/,60元(单人票),2019-09-08T15:00:00,1
shenzhen,深圳,专业录音棚体验，每个人都可以是歌王,https://www.douban.com/event/32777005/,100元(体验),2019-09-09T10:00:00,1
shenzhen,深圳,9月22日圣光工作室AC 世界防自杀月公益活动,https://www.douban.com/event/32780752/,免费,2019-09-22T10:30:00,1
shenzhen,深圳,在？快来参加深圳JS舞蹈【南山店】的免费舞蹈体验课吧！,https://www.douban.com/event/32788185/,免费,2019-09-08T11:00:00,1
shenzhen,深圳,【深圳约拍】独立摄影师约拍人像写真,https://www.douban.com/event/32794333/,350元(单人),2019-09-11T00:00:00,1
shenzhen,深圳,9.14号-15号惠州刷洲岛露营，篝火舞会，抓海鲜,https://www.douban.com/event/32799581/,288元(早鸟价),2019-09-14T07:30:00,1
shenzhen,深圳,从陌生到相互了解，只需要回答36个问题,https://www.douban.com/event/32802773/,免费,2019-09-22T14:30:00,1
shenzhen,深圳,天籁?心弦——春风琴社古琴专场音乐会,https://www.douban.com/event/32348007/,164 - 289元,2019-09-21T19:30:00,0
shenzhen,深圳,桌游-五和趴tea舍,https://www.douban.com/event/32475601/,免费,2019-07-06T00:00:00,2
shenzhen,深圳,情感咨询+恋爱课程 | 觅得良人情感,https://www.douban.com/event/32575424/,免费,2019-07-18T10:00:00,1
shenzhen,深圳,周五非洲鼓减压趴,https://www.douban.com/event/32636582/,99.0元(人均),2019-08-02T19:30:00,1
shenzhen,深圳,【深圳跟拍】深圳结婚登记领证跟拍,https://www.douban.com/event/32675087/,699元(定金),2019-09-08T09:00:00,1
shenzhen,深圳,为何【职场】不得意，问题出在哪？ | 职场心理评估,https://www.douban.com/event/32692381/,免费,2019-08-22T10:00:00,1
shenzhen,深圳,深圳南山一日禅冥想体验课,https://www.douban.com/event/32712911/,680元(课程费),2019-09-22T09:30:00,1
shenzhen,深圳,探索未知|Walking Holiday，“状况外”的三小时惊喜,https://www.douban.com/event/32735828/,119.0元(人均),2019-09-07T15:30:00,1
shenzhen,深圳,(每周末及假期) 穿越东西冲、观沧海、赏惊涛拍岸、徙步最美海岸线,https://www.douban.com/event/32751270/,80元(周末)起,2019-08-31T08:00:00,1
shenzhen,深圳,每周日深圳大型同城精品人像摄影约拍活动(女生免费参加摄影),https://www.douban.com/event/32758928/,免费,2019-09-15T14:00:00,1
shenzhen,深圳,情绪绩效课·释放你的情绪压力,https://www.douban.com/event/32766489/,98元(会员票),2019-09-21T13:30:00,1
shenzhen,深圳,周末女性形体仪态招生体验课,https://www.douban.com/event/32777069/,免费,2019-09-07T10:00:00,1
shenzhen,深圳,深圳 2019立梵艺术博览会,https://www.douban.com/event/32781051/,32 - 188元,2019-09-13T11:00:00,1
shenzhen,深圳,黄雨篱 90＇s boy 2019巡演 深圳站,https://www.douban.com/event/32789509/,60元(学生)起,2019-10-27T20:00:00,1
shenzhen,深圳,:9月15号性感私房人像活动，欢迎想体验的摄影师报名,https://www.douban.com/event/32796044/,200.0元(人均),2019-09-15T14:00:00,1
shenzhen,深圳,9.14 迷波隆木工DIY：做一个应景中秋的床头灯！,https://www.douban.com/event/32800071/,189元(花好月圆灯)起,2019-09-14T13:30:00,1
shenzhen,深圳,09/12 AGEUSIA Pres.  E-Saggila(Live)＋GUAN(Live),https://www.douban.com/event/32802910/,80元(预售 Pre-sale)起,2019-09-12T22:00:00,1
shenzhen,深圳,【二日游】每周六出发;惠州喜洲岛+烧烤+沙滩篝火+快艇冲浪,https://www.douban.com/event/32379096/,498元(活动费),2019-06-22T12:00:00,1
shenzhen,深圳,5D星空梦幻错觉艺术馆,https://www.douban.com/event/32516912/,25 - 73元,2019-06-29T00:00:00,0
shenzhen,深圳,光晕下你的浅笑装饰了多少人的梦？,https://www.douban.com/event/32580624/,免费,2019-07-27T16:00:00,1
shenzhen,深圳,深圳-亲子科学剧《物理秀》中文版,https://www.douban.com/event/32636690/,277 - 380元,2019-10-19T10:30:00,1
shenzhen,深圳,（每周六、日）清远古龙峡全程漂流、玻璃桥云天波霸、船游小北江一日,https://www.douban.com/event/32679780/,198元(A线全程漂)起,2019-08-17T08:00:00,1
shenzhen,深圳,惠东三门岛露营、烧烤、快艇冲浪、水上玩乐项目、休闲纯玩,https://www.douban.com/event/32693578/,300元(露营)起,2019-09-13T11:30:00,1
shenzhen,深圳,第三届嬉习喜戏艺术节 新现场高清放映《安娜·卡列尼娜》-深圳站,https://www.douban.com/event/32713909/,99元(票价)起,2019-10-29T19:30:00,1
shenzhen,深圳,招募旅拍模特,https://www.douban.com/event/32742062/,免费,2019-09-15T00:00:00,1
shenzhen,深圳,（每周六、日）清远古龙峡全程漂流、玻璃桥云天波霸、船游小北江一日,https://www.douban.com/event/32751343/,198元(漂流)起,2019-08-31T08:00:00,1
shenzhen,深圳,挑战清远刺激“高级版飞拉达”户外悬崖攀岩、丹霞地貌一日游,https://www.douban.com/event/32758950/,238元(活动费用),2019-09-22T08:00:00,1
shenzhen,深圳,【DIY度假风流苏包包】制作体验活动-深圳,https://www.douban.com/event/32767853/,99.0元(人均),2019-09-03T10:00:00,1
shenzhen,深圳,水墨阳春龙宫岩、春湾石林影视基地+新兴天露山、梅溪小镇、玻璃桥,https://www.douban.com/event/32778127/,498元(活动费),2019-09-14T08:00:00,1
shenzhen,深圳,亲子狂欢趴,https://www.douban.com/event/32781846/,免费,2019-09-22T09:00:00,1
shenzhen,深圳,大飞2019巡演 深圳站,https://www.douban.com/event/32789567/,120元(预售)起,2019-11-02T20:30:00,1
shenzhen,深圳,9月21日周六【孤独星酋】音乐烧烤趴,https://www.douban.com/event/32796433/,198.0元(人均),2019-09-21T10:00:00,1
shenzhen,深圳,深圳唧唧改衣体验活动，超优惠价格体验改衣服务,https://www.douban.com/event/32800265/,免费,2019-09-11T08:30:00,1
shenzhen,深圳,健康可爱猫猫找领养,https://www.douban.com/event/32803842/,免费,2019-09-13T09:00:00,1
shenzhen,深圳,【二日游】每周六惠州双月湾住酒店+海边烧烤+出海捕鱼+篝火晚会,https://www.douban.com/event/32381781/,368元(活动费),2019-07-17T12:00:00,1
shenzhen,深圳,5D星空光影错觉艺术馆（科技园店）,https://www.douban.com/event/32517214/,29 - 63元,2019-06-29T00:00:00,1
shenzhen,深圳,【报名预约】飞起来--天空不仅是鸟儿的天堂 滑翔伞飞行活动,https://www.douban.com/event/32582507/,200元(预付定金),2019-07-21T09:30:00,1
shenzhen,深圳,寻找100位心理咨询来访者——如果你痛苦就来找我！ | 燕园心理,https://www.douban.com/event/32642701/,99元(体验价),2019-08-05T08:30:00,1
shenzhen,深圳,大鹏古城、农庄野炊、金沙湾海泳、杨梅坑美人鱼拍摄基地赏无敌海景,https://www.douban.com/event/32679873/,100元(活动费),2019-08-17T08:00:00,1
shenzhen,深圳,拒绝无用社交！深度链接100个不同行业达人,https://www.douban.com/event/32694401/,免费,2019-08-01T00:00:00,1
shenzhen,深圳,香港康文署特别推荐 美声意境音乐剧场 《徐志摩与舒伯特：天鹅之歌》,https://www.douban.com/event/32714219/,80元(票价)起,2019-11-01T19:30:00,1
shenzhen,深圳,情迷中东之肚皮舞初体验,https://www.douban.com/event/32744478/,免费,2019-08-15T19:00:00,1
shenzhen,深圳,大鹏古城、农庄野炊、金沙湾海泳、杨梅坑美人鱼拍摄基地赏无敌海景,https://www.douban.com/event/32751375/,100元(周末及中秋)起,2019-08-31T08:00:00,1
shenzhen,深圳,【周末】惠州大甲岛生态海滩露营、烧烤BBQ、快艇冲浪出海、户外纯玩,https://www.douban.com/event/32759092/,298元(平时)起,2019-09-07T12:00:00,1
shenzhen,深圳,零基础绘画学习,https://www.douban.com/event/32768442/,100元(绘画体验),2019-09-04T10:00:00,1
shenzhen,深圳,羽毛球-5号线杨美地铁站附近,https://www.douban.com/event/32778409/,免费,2019-09-06T19:00:00,1
shenzhen,深圳,艺象玩野山海 X 100Outdoor Club,https://www.douban.com/event/32782059/,188元(预售票)起,2019-09-14T14:00:00,1
shenzhen,深圳,武术入门课,https://www.douban.com/event/32789739/,80元(单次体验课1小时),2019-09-14T19:00:00,1
shenzhen,深圳,9.13 迷波隆中秋聚会：讲自己的脱口秀，从下午玩到晚上,https://www.douban.com/event/32796714/,98.0元(人均),2019-09-13T15:00:00,1
shenzhen,深圳,A伙伴深圳站:今天你认识新朋友了嘛,https://www.douban.com/event/32800343/,50元(早鸟票),2019-09-14T14:00:00,1
shenzhen,深圳,我很孤独，社交恐惧怎么办？-1V1专业社交心理公益评估,https://www.douban.com/event/32804393/,免费,2019-09-12T09:00:00,1
shenzhen,深圳,打坐静心，向心而行,https://www.douban.com/event/32394296/,免费,2019-06-26T20:00:00,1
shenzhen,深圳,每周一次传习录、念念不忘致良知每周一次阳明心学读书会）,https://www.douban.com/event/32518703/,免费,2019-07-10T19:00:00,1
shenzhen,深圳,【NLP沟通与情绪管理】让你的能力，走在你的脾气前面！,https://www.douban.com/event/32582809/,免费,2019-07-27T14:00:00,1
shenzhen,深圳,深圳 东野圭吾 舞台剧《新参者》,https://www.douban.com/event/32649970/,380 - 714元,2019-12-06T20:00:00,0
shenzhen,深圳,(周末及假期）双月湾海滩烧烤 篝火晚会 出海捕鱼 观双月湾全景二天,https://www.douban.com/event/32680187/,198元(露营)起,2019-08-17T12:00:00,1
shenzhen,深圳,思维导图在职场中的高级应用培训班,https://www.douban.com/event/32695194/,2500元(会务费),2019-11-01T09:00:00,1
shenzhen,深圳,第三届嬉习喜戏艺术节 新现场高清放映《坂本龙一：异步》-深圳站,https://www.douban.com/event/32714387/,99元(票价)起,2019-10-30T19:30:00,1
shenzhen,深圳,2019英亚名校联展,https://www.douban.com/event/32744602/,免费,2019-09-21T14:00:00,1
shenzhen,深圳,走进夏季避暑胜地--万绿湖野趣沟 、登霍山、挑战高空惊魂玻璃栈道,https://www.douban.com/event/32751409/,458元(周末)起,2019-08-31T08:00:00,1
shenzhen,深圳,来摄影别墅拍照吧,https://www.douban.com/event/32759578/,免费,2019-09-01T09:30:00,1
shenzhen,深圳,第【1393】期：严明《长皱了的小孩》新书分享会,https://www.douban.com/event/32768451/,免费,2019-09-24T19:30:00,1
shenzhen,深圳,创造力／直觉力/深度睡眠/情绪管理／国内首家都市冥想,https://www.douban.com/event/32778943/,99元(早鸟票)起,2019-09-06T19:30:00,1
shenzhen,深圳,尚乐音乐培训全面招生啦,https://www.douban.com/event/32782763/,免费,2019-08-22T08:30:00,1
shenzhen,深圳,社区宠物派对,https://www.douban.com/event/32789838/,免费,2019-09-14T15:00:00,1
shenzhen,深圳,新手小白的服装设计手绘,https://www.douban.com/event/32796866/,免费,2019-09-11T10:00:00,1
shenzhen,深圳,澳门烟花节自由行 露营黑沙滩,https://www.douban.com/event/32800421/,428元(活动费用),2019-09-21T07:30:00,1
shenzhen,深圳,两性的沟通艺术与冲突管理,https://www.douban.com/event/32804437/,免费,2019-09-22T19:00:00,1
shenzhen,深圳,周末福田\龙华\南山【公益沙龙】优雅女人形体仪态提升气质,https://www.douban.com/event/32405413/,免费,2019-09-07T10:00:00,1
shenzhen,深圳,日本文化体验课+樱花水信玄饼DIY,https://www.douban.com/event/32518760/,20.0元(人均),2019-07-06T14:00:00,1
shenzhen,深圳,街拍、公园、私房、比基尼等人像周末约拍，欢迎妹子约拍,https://www.douban.com/event/32583315/,免费,2019-08-04T14:00:00,1
shenzhen,深圳,2019年深圳美博会\深圳12月美博会2019年,https://www.douban.com/event/32650414/,免费,2019-12-25T08:30:00,2
shenzhen,深圳,工作了几年了，职场的僵局怎么破？| 职场评估分析,https://www.douban.com/event/32681859/,免费,2019-08-13T09:00:00,1
shenzhen,深圳,人均100?小众摄影场地推荐！,https://www.douban.com/event/32696010/,免费,2019-08-07T00:00:00,1
shenzhen,深圳,承接公司部门、高档女性、闺蜜聚会  芳香DIY口红唇膏课程,https://www.douban.com/event/32714532/,免费,2019-09-01T10:00:00,1
shenzhen,深圳,澳门citywalk | 烟花节特别策划，错过再等一年,https://www.douban.com/event/32747559/,428元(早鸟票),2019-09-07T08:00:00,1
shenzhen,深圳,【中秋国庆】惠州黑排角海岸线穿越、感受中国版马尔代夫、户外纯玩,https://www.douban.com/event/32751421/,98元(活动费用),2019-09-13T08:00:00,1
shenzhen,深圳,中秋节DIY冰皮月饼，制作月球灯活动报名开始咯~,https://www.douban.com/event/32761194/,38元(前海校区)起,2019-09-07T10:00:00,1
shenzhen,深圳,Tostmasters 头马 - Imagine 演讲俱乐部,https://www.douban.com/event/32768886/,免费,2019-09-04T19:30:00,1
shenzhen,深圳,“爱的太满”是错吗？|Lisa的恋爱课堂,https://www.douban.com/event/32779139/,68元(倾听券),2019-08-24T18:30:00,1
shenzhen,深圳,全脑教育第四届师资培训  深大教授授课,https://www.douban.com/event/32783146/,8800元(师资培训费),2019-09-16T14:00:00,1
shenzhen,深圳,今年我6岁|与人心理6周年666活动集,https://www.douban.com/event/32790287/,66.6元(心理评估)起,2019-09-12T09:30:00,1
shenzhen,深圳,企业经营与管理之道,https://www.douban.com/event/32796880/,39.9元(9月20日报名),2019-09-20T14:30:00,1
shenzhen,深圳,天元莎莎生活美学茶艺沙龙,https://www.douban.com/event/32800442/,169.0元(人均),2019-09-21T14:00:00,1
shenzhen,深圳,冰雪狂欢，驰骋雪地，挑战自我！深圳单板滑雪课［提供护具］,https://www.douban.com/event/32804722/,6000元(活动费用),2019-09-13T10:30:00,1
shenzhen,深圳,提升供应链竞争力（9月21—22日深圳）,https://www.douban.com/event/32428632/,4080.0元(人均),2019-09-21T09:30:00,1
shenzhen,深圳,宫崎骏＆久石让多媒体视听音乐会,https://www.douban.com/event/32525453/,92 - 187元,2019-10-26T10:30:00,0
shenzhen,深圳,大剧院艺术节-雷佳独唱音乐会,https://www.douban.com/event/32598294/,712 - 1277元,2019-11-08T20:00:00,0
shenzhen,深圳,【穿衣搭配】 用专业工具诊断出你最擅长驾驭的服饰色彩/风格/配饰,https://www.douban.com/event/32651379/,2980元(包学会价),2019-08-10T09:30:00,1
shenzhen,深圳,尊享无限次.纯天然温泉、漂流之王-黄腾峡漂流、、入住温泉酒店两天团,https://www.douban.com/event/32682572/,439元(成人),2019-08-17T08:00:00,1
shenzhen,深圳,WHL俄罗斯女子冰球联赛中国赛区,https://www.douban.com/event/32696220/,88 - 896元,2019-09-14T19:30:00,0
shenzhen,深圳,我爱“泥”，  因为你能唤出，  我最真的那部分,https://www.douban.com/event/32714966/,69元(费用),2019-09-01T10:00:00,1
shenzhen,深圳,秋风画扇——免费团扇DIY画坊,https://www.douban.com/event/32747842/,免费,2019-09-13T12:00:00,1
shenzhen,深圳,开心麻花《乌龙山伯爵》 第50轮,https://www.douban.com/event/32752442/,189 - 903元,2019-09-20T20:00:00,0
shenzhen,深圳,(每周末及假期）惠东黑排角海岸线嬉水穿越徒步一日游,https://www.douban.com/event/32761634/,100元(活动费),2019-09-07T08:00:00,1
shenzhen,深圳,跟着南音去游学——王心心作场《花飞花落》（2019/9/21-22深圳）,https://www.douban.com/event/32769655/,380元起,2019-09-21T20:00:00,1
shenzhen,深圳,大鹏古城、趣味农庄野炊、金沙湾海泳、1日游,https://www.douban.com/event/32779947/,100.0元(人均),2019-09-07T08:00:00,1
shenzhen,深圳,两小时让你学会尤克里里自由弹唱,https://www.douban.com/event/32784349/,免费,2019-09-08T14:00:00,1
shenzhen,深圳,龙华《六壬之生肖命理易术》 ！ 公益 讲座 文化 风水 健康 中医 养生,https://www.douban.com/event/32791069/,免费,2019-09-15T13:00:00,1
shenzhen,深圳,周日15:00 |【轰趴】蹦床馆撕名牌,https://www.douban.com/event/32796894/,128元(活动费),2019-09-14T15:00:00,1
shenzhen,深圳,《又一个黎明》,https://www.douban.com/event/32800498/,免费,2019-09-12T20:00:00,1
shenzhen,深圳,第二届教育戏剧峰会：让你的课堂更生动、活动、灵动,https://www.douban.com/event/32804936/,500元(会务费),2019-10-25T08:30:00,1
shenzhen,深圳,供应链核心与精品之供应链运作管理（10月26—27日深圳）,https://www.douban.com/event/32428794/,4080.0元(人均),2019-10-26T09:30:00,1
shenzhen,深圳,云端的自然历史博物馆 古生物化石标本体验馆,https://www.douban.com/event/32534928/,176元(折扣票),2019-07-10T09:00:00,1
shenzhen,深圳,大船文化《美术馆奇妙夜·星夜》,https://www.douban.com/event/32604789/,166 - 1250元,2019-11-09T10:30:00,0
shenzhen,深圳,【深圳】 开心麻花经典爆笑舞台剧《莎士比亚别生气》华夏大剧场,https://www.douban.com/event/32652442/,100元起,2019-10-18T20:00:00,1
shenzhen,深圳,昆曲《牡丹亭·游园》【皂罗袍】【好姐姐】清唱课 - 陈春苗博士授课,https://www.douban.com/event/32687558/,1000元(早鸟票)起,2019-09-21T09:00:00,1
shenzhen,深圳,你负责美，我负责拍｜ 摄影约拍 × 私人订制,https://www.douban.com/event/32699210/,99元(定金),2019-08-24T09:00:00,1
shenzhen,深圳,第三届嬉习喜戏艺术节 最后的莫西干人—亚历桑德罗印第安音乐品鉴会,https://www.douban.com/event/32719865/,80元(票价)起,2019-11-07T20:00:00,1
shenzhen,深圳,嫒其汇导乐分娩课程预约免费体验,https://www.douban.com/event/32748877/,免费,2019-09-01T15:00:00,1
shenzhen,深圳,绿地上打网球是一件很惬意的事  在运动中充分释放自己的好心情。,https://www.douban.com/event/32753784/,600.0元(人均),2019-09-01T09:00:00,1
shenzhen,深圳,【2019 零基础零学费】茶艺课开班啦！您来学习●政府买单！,https://www.douban.com/event/32761900/,免费,2019-09-17T09:30:00,1
shenzhen,深圳,【声乐/钢琴/吉他/尤克里里四选一】一对一指导|凡其乐成人音乐,https://www.douban.com/event/32770406/,9.9元(四选一课程活动体验价),2019-09-03T10:00:00,1
shenzhen,深圳,清远古龙峡全程漂流、船游小北江、玻璃桥云天波霸、 一日游,https://www.douban.com/event/32779994/,198.0元(人均),2019-09-07T07:30:00,1
shenzhen,深圳,【芳香DIY手作课】精油知识及DIY乳液制作,https://www.douban.com/event/32784920/,50.0元(人均),2019-09-21T19:00:00,1
shenzhen,深圳,区块链时代商务模式变革的前兆：计算信任和智能合约,https://www.douban.com/event/32792313/,免费,2019-09-27T14:30:00,1
shenzhen,深圳,09/14 Silicon Kure Pres.  Black Merlin＋AWB,https://www.douban.com/event/32797580/,90元( 预售 Pre-sale  )起,2019-09-14T22:00:00,1
shenzhen,深圳,一树梨花压海棠,https://www.douban.com/event/32800539/,免费,2019-09-11T19:00:00,1
shenzhen,深圳,供应商选择，评估及供应商关系与合同管理（11月2—3日深圳）,https://www.douban.com/event/32428820/,3880.0元(人均),2019-11-02T09:00:00,1
shenzhen,深圳,深圳坪山龙岗大运罗湖福田南山游泳培训,https://www.douban.com/event/32541762/,1100元(VIP),2019-07-12T09:30:00,1
shenzhen,深圳,经典影视系列主题音乐会-旭和坊团,https://www.douban.com/event/32608301/,80 - 280元,2019-10-19T20:00:00,0
shenzhen,深圳,Crazy Oral English,https://www.douban.com/event/32653644/,免费,2019-08-02T19:00:00,1
shenzhen,深圳,自我压力测评与调节|心理评估与心理体验活动,https://www.douban.com/event/32689999/,50元(体验费用),2019-08-17T09:00:00,1
shenzhen,深圳,福田手摸自习小分队,https://www.douban.com/event/32700009/,免费,2019-08-04T09:00:00,1
shenzhen,深圳,芒果体验（史诗）：尾行芒果使者,https://www.douban.com/event/32720193/,免费,2019-08-22T08:00:00,1
shenzhen,深圳,深圳爱美女人的选择——《女性形象密码》,https://www.douban.com/event/32749313/,100元(场地费),2019-09-08T09:00:00,1
shenzhen,深圳,迷波隆残舞社周四周五集训：为了第二次拍MV，还包服装化妆！,https://www.douban.com/event/32754288/,399元(学跳舞+拍MV)起,2019-09-06T20:00:00,1
shenzhen,深圳,深圳零基础学素描、水彩画,https://www.douban.com/event/32762138/,220元(节),2019-09-08T14:00:00,1
shenzhen,深圳,摄影特约，生活需要仪式感 (周末画册),https://www.douban.com/event/32770736/,免费,2019-09-03T07:00:00,1
shenzhen,深圳,大鹏古城、鲨鱼涌海滩、CS野战、快艇出海、潜水、烧烤、二日游,https://www.douban.com/event/32780033/,258.0元(人均),2019-09-07T12:00:00,1
shenzhen,深圳,（每周六、日）清远古龙峡全程漂流、玻璃桥云天波霸、船游小北江一日,https://www.douban.com/event/32784937/,198元(漂流)起,2019-09-08T08:00:00,1
shenzhen,深圳,"中秋国庆：惠东最美海岸线黑排角穿越,赏独特美丽海景一日游",https://www.douban.com/event/32792755/,100元(费用),2019-09-13T08:00:00,1
shenzhen,深圳,心理占星沙龙 - 爱情亲密关系主题,https://www.douban.com/event/32798355/,98.0元(人均),2019-09-21T14:00:00,1
shenzhen,深圳,市集招募｜意库国际市集 COOOL-MART CHILL季音乐会,https://www.douban.com/event/32800681/,400元(摊位报名费),2019-09-20T11:00:00,1
shenzhen,深圳,【情感学院】两性关系秘诀 沙龙,https://www.douban.com/event/32429203/,免费,2019-06-29T14:00:00,1
shenzhen,深圳,棱镜 巡演 深圳站,https://www.douban.com/event/32553151/,70 - 324元,2019-12-21T20:30:00,0
shenzhen,深圳,《小猪佩奇舞台剧-完 美的下雨天》,https://www.douban.com/event/32616964/,185 - 474元,2019-10-26T10:30:00,0
shenzhen,深圳,深圳 经典动漫视听音乐会,https://www.douban.com/event/32661202/,280 - 399元,2019-10-18T20:00:00,0
shenzhen,深圳,是什么困住了自己|心理评估与心理体验,https://www.douban.com/event/32690031/,50元(体验费),2019-08-16T09:00:00,1
shenzhen,深圳,周末趴——英式下午茶,https://www.douban.com/event/32702168/,9.9元(全票),2019-08-24T17:00:00,1
shenzhen,深圳,1v1私董职业咨询课,https://www.douban.com/event/32725276/,288元(咨询费),2019-08-26T15:00:00,1
